,type_post,username,name,following_count,follower_count,user_id,post_id,caption,timestamp,date_post,comment_count,like_count,retweet_count,user_likes,video_view,display_url,is_video,link,link.1,Brand,Likes_TW,Keyword/Hashtag,replies_count,Owner ID,source,ID
41644,,nabillamadina,sitti nabilla ???,2627,2941,','nan,"'Hadeh baru tau the neighbourhood ada di we the fest. Biar tau cuman 4 lagunya tetep ajeeee. Bye james bay, bye honne, bye the neighnourhood..",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41645,,RizqoDsrfnt,izqo,1134,762,','nan,"'Enjoy We The Fest, berusaha untuk tydac dengki",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41646,,ragiligar,Ragil Wikanta,4446,2261,','nan,'We The Fest satu tempat sama Otobursa Tumplek Blek :))),,,0.0,,0.0,,,,,,,GG,,,,,IG,
41647,,clarashinta,CLAR,2383,1146,','nan,'Ga ada yg mau kasih gue tiket We The Fest yg James Bay hari ini? ?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41648,,ellisaaprillia,kucingsalto,1275,926,','nan,'Pen banget ke we the fest Tapi udah diketawain duluan sama saldo rekening,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41649,,yantinainggolan,yantong,5967,2795,','nan,'Masih sedih karena menolak ajakan temen buat dapetin tiket We The Fest lewat IG. Ternyata doi menang dan gw makin galau mikirin cara nonton Lorde tanpa keluar duit ?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41650,,smellafterrainn,sha,2966,2736,','nan,'baru tau di we the fest ada basenji mau ikut tp im broke,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41651,,manullangberli,Berliana Rosellani Manullang?,714,1689,','nan,'Yahmpun nyesek bgt ga dapat tiket we the fest. :))),,,0.0,,0.0,,,,,,,GG,,,,,IG,
41652,,doyankobam,p i j ?,4533,2085,','nan,'@ebiffurai Yekali nak doyan dugem ga gau shvr ?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41653,,Zouxui,Georgah so fab!,1591,1969,','nan,'Sobat misqueen kalo ke we the fest makan all you can eat dulu sebelum konsernya di mulai soalnya makanan dan minumannya selangit harganya HAHAHA. @WeTheFest,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41654,,aaathsb,dasar bu ibu,1708,893,','nan,'Menemukan kelumayanan mbak mbak dan mas mas berpakaian di tag-ing wethefest wkwkw,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41655,,NadiaSyfrn,Nadia Syafrina,5321,2813,','nan,'@raisabino @WeTheFest Salam sendiri aja yak wkwk. Day 2 bagus bagus padahal,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41656,,anewbennybenno,@bennybenno,3288,1322,','nan,"'Ya event @WeTheFest emang layak banget sih, ngeliat foto2 temen yg disana, atmosfir nya, line up nya, huaaaa, nyesel kemarin uang nya kepake buat MnG nya bowo *ehhh",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41657,,nauranabila,Naura Nabila,5821,801,','nan,"'@jokowi Pak, ngga ke @WeTheFest tahun ini? Honne enak enak lho Pak lagunya, smooth gt Pak buat didengerin malem-malem kl lg pusing mikirin negara",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41658,,_haardian,Hardian,3300,1678,','nan,'@fidellajn @WeTheFest masih ada?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41659,,marvilkm,Marvile Kris M,4480,1074,','nan,'@irzandymaulana @WeTheFest siap boss,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41660,,alifaputri,???,3287,730,','nan,'Btw Honne ada di wethefest malem ini jam 9. Too bad gue gak punya duit even buat beli 1 day ticketnya :(,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41661,,faishalJamal,Jamskiii,1263,2545,','nan,'@glryls @WeTheFest @tomorrowland streaming jg bth modal kuota. 6 jam live streaming,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41662,,iceaen,"Ichsanul, Mohammad",4665,988,','nan,'@syifachipuy @JamesBayMusic @WeTheFest Pas bawain hold back the river seruuw,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41663,,blankedpaper,ahkif,2462,1236,','nan,'@ericnamofficial @WeTheFest taun depann yaa?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41664,,sobatsky,Langit,497,933,','nan,'Ada member yg ke wethefest gak ya?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41665,,mumuedstar,Le Mumu,641,1364,','nan,'@hanathewitch You lalu sebelah I tadi I panggil you tak dengar! Pergi wethefest ka,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41666,,tedwahyu,Teddy Wahyu,1322,884,','nan,'@WeTheFest sejak kapan bawa pulpen ke venue dilarang? ANJING!!!,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41667,,sundaasli,Asep Rachmat F,3030,1665,','nan,"'@pohpho @ericnamofficial @WeTheFest Semoga deh, takutnya kayak kmrn kmrn cuma 30mnt prepare 30mnt :((((",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41668,,muhmad_nabil,xXx,2056,1147,','nan,'Line up wethefest dengan GVF lebih kurang kan?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41669,,reallywonky,wins,5280,1997,','nan,'@koroisthebest @WeTheFest @IsmayaLive gue DM yah Ro,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41670,,koroisthebest,koro,1808,718,','nan,"'@reallywonky @WeTheFest @IsmayaLive Bu, twit lo gue forward ke temen gue yg punya ISMAYA.. dia minta alamat email, mau kontek lo katanya ?",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41671,,akuliooo,lio,5461,2776,','nan,'Sedang menikmati keseruan @WeTheFest di story ignya.  ya,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41672,,glryls,L ??,4663,2857,','nan,'@faishalJamal @WeTheFest @tomorrowland alaaaah streaming aja,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41673,,nisyesasono,nisye sasono,2424,2543,','nan,'@WeTheFest bisa beli tiket di sana ngga yaaa? ada ticket boxnya kah? Barusan mau pesen online udah ngga bisa soalnya,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41674,,Lforlennon,Lennon,3303,2070,','nan,'Dah lama ga ntn live music setelah terakhir andrew bird 8 thn lalu ternyata emak2 jd merasa perlu bergabung dgn para remaja abg wethefest. Tp males keluar panas bgt yak ??,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41675,,FanisaNca,dp ku ganti bowo biar gak disumpahin mati ??,2580,2660,','nan,'@ericnamofficial @WeTheFest Barengan kard toh?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41676,,anjows,Anjani P.,2208,749,','nan,'@WeTheFest kalau tiket yg buat besok di exchange hari ini masih boleh juga?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41677,,3ither,?esfni??,3798,1562,','nan,'@ericnamofficial @WeTheFest B-A-N-A-N-A-S ?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41678,,harry_lesmana,Harry Lesmana,1936,1493,','nan,'padahal ini bisa jadi ajang promosi @gojekindonesia untuk penonton @WeTheFest dari negara2 asia tenggara yang akan jadi negara ekspansi gojek,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41679,,SafiraArkandita,Safira Arkandita,4787,2931,','nan,"'rundown @WeTheFest on time banget kayak bel masuk sekolah, sukaaa ?",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41680,,hemasari,Kira,4820,2383,','nan,"'@WeTheFest Mau kasih saran dong, kecewa dengan mushallanya. Kok gak disediakan mukena sih? apa ada? tapi ga mencukupi. Kalau sudah bilang siap sediakan mushalla, siapin juga dong peralatannya. Semoga bisa membangun untuk day2,3 dan tahun2 depan thx.",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41681,,fidellajn,Fidella Judith N.,673,2177,','nan,"'@Renchelski @WeTheFest 750k nih, sisa tinggal 1",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41682,,amalianisa,Annisa Amalia,3841,1209,','nan,'@fidellajn @WeTheFest Halo berapa ya harga tiket day 3 nya?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41683,,ranDaily,APESHIT,2077,1700,','nan,'@fidellajn @WeTheFest Berapa yg day 3?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41684,,vpoetri_,Vincentia,5328,770,','nan,'waw ada james bay ternyata di wethefest kemarin ?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41685,,arre13arie,arie budi santoso,3733,2138,','nan,'@mpokgaga @adjisdoaibu @Seringai @WeTheFest @aparatmati Kaosin dong ?????,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41686,,istiqonly,AMAZINGNISA,5135,1331,','nan,'@FilmCerita itu diplaylist lagu begitu biar berasa ikut @WeTheFest ya ?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41687,,maddysa,Aisya Madjid,5875,673,','nan,'@WeTheFest buat besok masih bisa beli tiket on the spot ga?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41688,,Kamilajsc,k a m i l a,3834,1601,','nan,"'@JamesBayMusic @WeTheFest Bingung, kyk gimana ya rasanya jadi gitarnya dipegangin terus ?",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41689,,paramadwya_,Adryan Yoga P.,901,1883,','nan,'@bahirohdlh_ Menanti wethefest jember,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41690,,bahirohdlh_,BAHI,5457,705,','nan,"'terimakasih instastories orang-orang yang abis nonton james bay di wethefest, saya turut bahagia bisa ikut menonton walau hanya dari layar hp",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41691,,JoseAmbarita,Jose Ambarita,2282,1040,','nan,'Butuh 1 tiket We The Fest 2018 under 600k #wtf18 #wethefest18 #WETHEFEST2018,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41692,,babydelv,Cara Delevingne,5088,740,','nan,'Ada yg jual tiket wtf day 2 gakkkk butuhhhh #jualtimetwtf #WTF18 #WETHEFEST2018 #JUALTIKETWTF2018,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41693,,puputputreey,Putri Rahayu,724,919,','nan,'Sampaikan salamku untuk James Bay & Lorde! #WETHEFEST2018,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41694,,agisesya,Gisesya Ranggawari,4534,1426,','nan,'Di #WETHEFEST2018 Day 1 sudah ada berapa org yg pake sweater Champion dan Trackpants Fila?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41695,,yohanams,iyek,3732,832,','nan,"'Day one #WETHEFEST2018 tak ada yang kupahami selain Maliq.  Gosh, inilah saat yang tepat untuk berkeluarga ?",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41696,,MelaCahyadi,mhel,1773,2977,','nan,"'Tadi tu ada yang mau kasih aku tiqet WTF 2018 gitu, tapi langsung quw tolak... Bcoz aku tu anaknya cupu, gabisa main ke tempat gaul2 gitu :(",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41697,,irdirs,irdiani risanda,3857,743,','nan,'apa cuma gw yg kalo liat tulisan WTF di timeline bacanya What the Fuck bukannya We The Fest?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41698,,NonAling,Aling,535,1639,','nan,"'Lagi duduk liatin rang org lalu lalang di WTF 2018,eh 3meter sebelah kanan ada pasangan lg peluk2an, yg co duduk yg ce jongkok.  Ce pergi dgn temannya, co mukul pantat cewenya sampe gw bs dengar suara pukulannya.  Conya senyum gemes, ce nya kaya ga terjadi apa2.  Gw hanya ?",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41699,,anitamifta_,Anita M. Hafizoh,2821,598,','nan,'dijual tiket WTF We The Fest Day3 harga 750rb bisa cod langsung WB BARU bukan second ya minat WA 087774363543 ya.. #jualtiketwtf #wtf18 #tiketwtf,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41700,,ajengaryanti,Bukan Siapasiapanya Kamu,1068,1377,','nan,'Gue baca WTF bukannya We The Fest malah What The F**k.  Maapkeuunn,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41701,,juliakarmelita,karamel,1031,1090,','nan,'sudah sejak wtf tahun 2016 w pengen ampe sekarang wtf 2018 w punya uang tapi gasempet ikut wtf sedih bat gasih terhalang oleh jadwal kerja,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41702,,iyannarendra,Fityan Y. Aninditya,5602,1465,','nan,"'Genks! Info dong, ada yang masih jual tiket wtf day 2 (hari ini) nggak ya? Please mention/dm yaa kalau ada. Thank you! #WTF2018 #WTF18 #tiketwtf",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41703,,PrakasaDedy,Alis Tipis,1990,732,','nan,'? Malam minggu kemana nih yang?  ? WTF!  ? kita putus! hapus nomor aku!  ? Eh.. eh.. yang.. itu we the fest panjanganya,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41704,,Yusuf79250208,Yusuf,5374,1026,','nan,'Yang nonton Wtf sendiri Join dong gue juga sendiri gaada temen #WTF18,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41705,,headbangmoo,RSFB,1403,2222,','nan,'@halmoonie WTF 2018. udah dr kemarin kalo ga salah. yg dateng banyak tapi ku jg baru  tau sigh,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41706,,Raflinosa,Raflinosa nurfani,1678,2318,','nan,"'Oke gue masih dilevel setiap baca wtf selalu menyebut dengan kalimat what the fuck, oke, btw we the fest atau apasih? ? #seriusnanya",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41707,,adynura,Adi Muhammad Nura,2868,2184,','nan,'is this only me atau kalo baca singkatan WTF itu bukan we the fest tapi what the fak! he...,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41708,,selasajuni,Seni??,1441,1328,','nan,'Ajakin ke #WTF18 napa dong kuyyy :|,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41709,,afifnurc,Afif Nurcahyo,5938,1007,','nan,"'Barasuara di WTF18 bawain lagu baru, fak kapan manggung di Bandung lagi hey!",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41710,,aditapuasandy,???,4365,520,','nan,'terdengar panggilan adzan dengan jelas dan kencang di sini..  jangan tinggalkan sholat dek-adek ?  #WTF18,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41711,,riskaincoss,R??I??S??K??A?? ?,2452,1211,','nan,'Ada yang jual tiket #WTF18 day 2? #WTF2018,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41712,,hehwhr,antifu,3695,1963,','nan,'di #WTF18 ada pwg wa kirain udah bubar wq,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41713,,AjieKurnia,Ajie Kurnia,3427,1857,','nan,'Bahwasanya populasi wanita cantik itu masih banyak. #WTF18,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41714,,floblooms,flo,3726,550,','nan,'<<< hanya bisa menikmati musik james bay di wtf18 melalui snapgram rangorang,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41715,,abriputra,Abri Pratama Putra,3492,601,','nan,'Apakah di #WTF2018 ada boneka Oppo?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41716,,arioadimas,Ario Adimas,3927,2173,','nan,'siapa yang lagi di #WTF2018 ?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41717,,optcjms,Oliver,5681,690,','nan,"'Sore ini @dennysinaga7 sedang memberi ceramah singkat, saya hanya bisa melongo sambil membayangkan enaknya tidur sore. #KulinerLendir #jualbaju #WTF2018",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41718,,ekojuniawan23,Eko Juniawan,2084,2311,','nan,'#WTF2018 & #HAMMERSONIC2018 gak bisa nton x(,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41719,,Agstian_,Ag?stian,2372,560,','nan,'@HaiMagazine @jokowi Kalau vote di IG masti milihnya We The Fest deh. Soalnya kan di twitter metal semua hahaha,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41720,,megahantara,SANSAKA,2061,1269,','nan,'Nek aku nonton we the fest paling mung dlongap-dlongop ndeloki wong wedok,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41721,,MaulinaAlzagrib,Mumu,4752,1571,','nan,'Definisi we the fest; sebatas angan tak sampai disetiap tahunnya.,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41722,,GadisLastminit,Orbit,3022,835,','nan,'huyoo. We.the.fest. ni pon mcm gempak,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41723,,patheticashell,aldo,2513,2657,','nan,'We The Fest kalo ada divisi fundraising kira-kira danusan apa ya ?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41724,,ggfary,GHFRY,2539,1737,','nan,'Loh loh loh Daaaaaahh baru tau kalo Eric Nam main di We The Fest ?? Yaaaahhhh,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41725,,nastilygood,Nymph of Darkness,3266,721,','nan,"'Udah berkali-kali ngecek jadwal We The Fest dan ngira yang menarik cuma Majid Jordan, trus baru sadar ada SG Lewis. :)",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41726,,Nafri274,Irfan Muhammad,336,2713,','nan,'@minaeffendy halah gayamu sok arep e melu We The Fest barang. dapuranmu parkir mbayar mangewu ae sambat ICJ  (edited),,,0.0,,0.0,,,,,,,GG,,,,,IG,
41727,,raditya_erick,radhit,1114,1558,','nan,"'Nggak boleh we the fest sama istri , katanya uangnya buat beliin makanan aja , ya bole lah???",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41728,,_alffinaa,FINA?,1215,1333,','nan,"'lagu @deantheofficial di cover sama afgan,isyana,rendy di we.the.fest OMGGGGG shock dong?",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41729,,leilevinaa,Leilevina Mega,5957,1118,','nan,"'liat instastory isinya semua we.the.fest , ya aku mah weeihhhh di rumah aja nih dengerin lagu dari hape ?",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41730,,odaureel,Aureel.,3238,666,','nan,'Day 2 we the fest line up ada honne. Tau gitu nonton aja mumpung malming?????? .))))),,,0.0,,0.0,,,,,,,GG,,,,,IG,
41731,,morelfataa,MEF,3283,2490,','nan,'Jd pgn ke we the fest,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41732,,syafaqmuth,j.,2259,2060,','nan,'Ya allah semoga tahun depan bisa nonton We The Fest :(,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41733,,rayipirukya,Rayi Pirukya,4972,2904,','nan,"'Yg lain we the fest, aku streaming youtube ???",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41734,,STARSEOUL_TRIP,TIKET & KPOP TRIP JOGJA ?,1649,2716,','nan,'WTS We The Fest Day 3 GA 900K bisa cod venue!! Yang mau DM aja yaa!? LIMITED STOCK,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41735,,inkyjulitas,inky julitasari,2601,823,','nan,"'Nonton we the fest bisa, bayar utang gabisa",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41736,,JosuaDHM,Yosua Dedi Hatigoran,5558,1786,','nan,"'Diri ini pengen banget dateng ke We The Fest, tapi apa daya dompet berkata What The Fuck?!",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41737,,ajengayusrswt,Ajeng ayu saraswati,3649,1071,','nan,'Aku pengen ke we the fest mak?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41738,,EmeraldoLatief,ELAF,5241,566,','nan,'We the fest asiq bet keknyaaaa?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41739,,dendelionseed,YULYURI,3396,1520,','nan,'Ada yg di we the fest? Meet up yuk,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41740,,ruddysafari,Ruddy Safari,4209,757,','nan,"'Yang ngetik raga kok, sisanya di we the fest ckck. Sorry Lorde ku gak senekat itu ternyata pergi sendirian",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41741,,rahimail,im,313,745,','nan,'Nak pegi GV tak dapat. We The Fest tak dapat. Harini xtvt cuma makan indomie jumbo sama telur je.,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41742,,ganariyanzah,Supreme Leader,2313,971,','nan,"'@meldisaaaa @ZulfaLova_ @MajelisLucu we the fest mba, liat2 aja di ignya seru sih emg",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41743,,superyon,Yonanda Syafriade,1106,1429,','nan,'... Lagian sudah ga bisa menikmati lagi event macam We The Fest.  Faktor umur kali ya. ?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41744,,hardewo,Husband Material,2249,1312,','nan,"'Itu masuk sebelum jam setengah 4, mau dateng ke we the fest apa Festival Jajanan Bango?",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41745,,jyuldiprayoga,jyuldi prayoga,440,1493,','nan,'orang2 mah lagi pada we the fest. saya mah what the fck masih ngendok disini.,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41746,,alfilyaa,Dhila,4207,1829,','nan,"'Story ig orang orang hari ini isinya kalo gak graduation, kondangan atau gak we the fest ?",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41747,,perunningan,r,1450,1795,','nan,"'@askmenfess cari di comment section we.the.fest nya aja pasti ada yang jualin tiket entah calo, entah gajadi nonton. pokoknya ada yang jual.",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41748,,NesyaW,Nesya Wahyuningtyas,1653,1552,','nan,'daku skip skip skip semua postingan we.the.fest di instagram teman-temanku. karena apa? karena ngiri~,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41749,,elfaael,Ansel?,1018,942,','nan,"'Jeles parah sama yg ke we the fest :( , kan pen bat liat @LouisTheChild sama @odesza huhu",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41750,,luurve,?,363,1982,','nan,'@disna88_bg Iyaa liat instastory nya ericnam deh. Dia we the fest hr ini.,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41751,,barisanaksara,Bintang Artika,1127,654,','nan,"'Anak tuuiter kagak ada yang peduli we the fest yak, meanwhile instagram udah ribut gitu tiap snapgran selebgram isinya itu mulu. Gak ada yang mau pamer nih?",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41752,,Mahesarivaldy,Weirdo,759,1796,','nan,"'We the fest kayanya meriah banget ya , hehe :(",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41753,,eatfrenchfries,French Fries,3436,1853,','nan,"'Duitku habis digodain SPG SPB di We The Fest, cakepnya kebangetan gabisa nolak gabeli, apalagi dikurubung sama brewokan itu, hayati sesak nafas  Penasaran mereka nyarinya dimana, uda kaya ajang Top Model anjir  Cicinya juga ughhhh kejce badai",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41754,,Intannurlitas,Katniss Everdeen ?,1892,533,','nan,"'@askmenfess2 We the fest, ngapa jadi what the fest. NGAKAK",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41755,,ayularashati,?,4604,1146,','nan,'Cuma bisa liat dari story rang orang di we the fest sama @JamesBayMusic ku rapopo. Tetep cinta ???,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41756,,mudrino,l????,1241,1126,','nan,"'Oh, semalem ada we the fest.  Saldo rekening sudah tidak mendukung hauuu",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41757,,sthamsyah,Siti Hamsyah,5575,2281,','nan,"'Orang2 mah nontonnya we the fest, trs gue nonton sheila aja udah girang banget gustiiiii",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41758,,Rendraaam,Rdr,532,2074,','nan,'Tiap ada Instastory di We The Fest langsung di skip #gagaljumpabangJamesBay,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41759,,ayunirv,Vey // ????,1479,817,','nan,'Bagaimana we.the.fest semalam?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41760,,shafatas_,?,3525,2194,','nan,'Niat liat sg rachel itu liat xabiru. Kenapa munculnya dia lagi di we the fest si. Kan suka pen joget aja gitu jadinya,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41761,,Januar_rmdhn,Januar Ramadhan,2968,1716,','nan,"'Sekuts sekali line up stage We The Fest hari ini Isyana,  ERK, Barasuara,  Honne,  Lorde ama Odesza!  Ya tapi ga ada pendamping kesananyaaaaa -_-",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41762,,jjejufairy,Ify,1124,1324,','nan,'@dihyunee We the fest kayaknya di,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41763,,elizabettlev,Elizabett Eva,518,2110,','nan,"'lah We The Fest udah on show aja bentar lg DWP dong, oh god how i miss when i was young, bisa nabung cuma buat nonton konser doang, skrg mah udah tuak mau kemana mana mikir ini itu dulu wkwkw?",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41764,,rosye__,Ifayr,911,1025,','nan,'Bisa gasih aku th depan ke we the fest ?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41765,,ayaulym_shalkar,Nada.,2619,1485,','nan,'( Salah aku buka ig isinya We The Fest semua.   I?m oq. ),,,0.0,,0.0,,,,,,,GG,,,,,IG,
41766,,thesecrowns,Sugar Dinda,-,-,','nan,'Nyeselnya sampe ke ulu hati ga nonton we the fest.,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41767,,gerryoxa,Gerry Oxa,2003,1586,','nan,'We the fest taun ini kok kaya pensi sma ya wkwkwk,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41768,,bungamaharani,bunga lagi ambyar,5846,1397,','nan,'We the fest = pengurasan energi tingkat tinggi,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41769,,zyxdgb,(???)--????,1301,2944,','nan,'@bucinnyakoya Iyaa..mereka juga ada acaranya samaan..cuman klo eric nam buat we the fest klo kard tour,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41770,,salfiryal,firyal,788,518,','nan,"'alhamdulillah hari ini seru buaaangett, supposed to go to we the fest tp bailed dan.. gak nyesel. had a good laugh, dan ended up w insecurity thoughts yg ngebuat gue tambah2 bersyukur lg, thank god",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41771,,merryandrn,MerryAndriani,4725,1912,','nan,"'nasib merantau engga kelar kelar, nonton we the fest via instastory orang orang :?)",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41772,,alphavityazi,Mr Child,2062,2337,','nan,"'hoo, we the fest dah mulai toh. pantes mamat ke sini",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41773,,omegakyh,rul,4248,1482,','nan,'Jadi ingin pergi ke we the fest untuk melihar Lorde dan SZA,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41774,,Indra_Endrouw,raden mas panji asmoro,4278,1334,','nan,"'bandung kayaknya belum punya yah festival musik bergengsi macem we the fest synchronize dan semacamnya,kalaupun ada event yg serupa juga belum tentu akan diadakan taun berikutnya dan kalaupun sudah dicoba diadakan tiap taun belum tentu konsisten hehe",,,0.0,,0.0,,,,,,,GG,,,,,IG,
41775,,anggriawan_asa,Supporter Millitan? ??,1275,1058,','nan,'@Generasi90an @SHVR_id Sering banget maenin game ini ??,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41776,,ajengdee,Memang manis dan bukan iblis,4642,636,','nan,'Timeline wa dari manteman ahensi periklanan 90% soal #WeTheFest   Have fun yak!  Jangan lupa #BesokSenin,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41777,,HAJINGFAI,Netyzen Jahad,1814,1981,','nan,'@AdibHidayat @WeTheFest @jokowi @wsatcc @nareend @creativedisccom @BekrafID Kok @jokowi gak nonton hammersonic?,,,0.0,,0.0,,,,,,,GG,,,,,IG,
41778,,diniiraissa,dini,842,1639,','nan,"'@Prambors @WeTheFest Wagelaseh ada james bay, jadi pengen nonton :(",,,0.0,,0.0,,,,,,,GG,,,,,IG,
